"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"2497","AT4G02290","255517_at",0.001495,3.66e-05,9.44,2.842737,0.976,"GH9B13","glycosyl hydrolase 9B13","GO:0005576; GO:0008810",NA,15189549,2,"Eukaryota","ARATH25583","UC"
"2498","AT4G02400","255501_at",0.047394,0.00888,3.62,-3.101322,0.379,"AT4G02400","U3 ribonucleoprotein family protein","GO:0005634; GO:0005730; GO:0032040; GO:0003674","03008",15189565,2,"Eukaryota","ARATH25599","UC"
"2499","AT4G02440","255478_at",0.024246,0.00336,-4.4,-2.054675,-0.278,"EID1","phytochrome A-associated F-box protein EID1","GO:0009585; GO:0010099; GO:0016567; GO:0048366; GO:0048573; GO:0005634; GO:0004842; GO:0005515",NA,15189575,5,"Embryophyta","ARATH25609","MC"
"2500","AT4G02530","255440_at",0.002355,8.53e-05,8.26,1.936652,0.373,"AT4G02530","chloroplast thylakoid lumen protein","GO:0010206; GO:0005739; GO:0005829; GO:0009507; GO:0009523; GO:0009534; GO:0009535; GO:0009543; GO:0009570; GO:0009579; GO:0009941; GO:0031977; GO:0003674",NA,15189590,4,"Streptophyta","ARATH25624","MC"
"2501","AT4G02580","255442_at",0.037119,0.00621,3.9,-2.717742,0.344,"AT4G02580","NADH dehydrogenase (ubiquinone) flavoprotein 2","GO:0006120; GO:0006979; GO:0022904; GO:0005739; GO:0005747; GO:0005829; GO:0008137; GO:0008270","00190; 01100",15189601,2,"Eukaryota","ARATH25635","UC"
"2502","AT4G02620","255498_at",0.019591,0.00248,4.66,-1.724042,0.236,"AT4G02620","V-type proton ATPase subunit F","GO:1902600; GO:0005634; GO:0005773; GO:0005774; GO:0005794; GO:0005829; GO:0005886; GO:0016020; GO:0033180; GO:0042625; GO:0046961","00190; 01100; 04145",15189606,2,"Eukaryota","ARATH25640","UC"
"2503","AT4G02800","255460_at",0.001001,1.71e-05,10.6,3.64631,0.67,"AT4G02800","hypothetical protein","GO:0008150; GO:0005634; GO:0080115",NA,15189640,8,"Magnoliopsida","ARATH25674","MC"
"2504","AT4G02920","255456_at",0.029117,0.00439,-4.18,-2.343667,-0.31,"AT4G02920","hypothetical protein","GO:0008150; GO:0005739; GO:0003674",NA,15189660,9,"Mesangiospermae","ARATH25694","MC"
"2505","AT4G02930","255455_at",0.000459,2.4e-06,14.3,5.655158,0.802,"AT4G02930","putative elongation factor Tu","GO:0006414; GO:0046686; GO:0070125; GO:0005618; GO:0005739; GO:0005829; GO:0009507; GO:0003746; GO:0003924; GO:0005524; GO:0008270; GO:0050897","04626",15189662,1,"LUCA","ARATH25696","UC"
"2506","AT4G02990","255465_at",0.027356,0.004,4.25,-2.242027,0.233,"AT4G02990","mitochondrial transcription termination factor-like protein BELAYA SMERT","GO:0006355; GO:0008380; GO:0009793; GO:0032502; GO:0042793; GO:0042794; GO:0005739; GO:0009507; GO:0009536; GO:0003690",NA,15189667,5,"Embryophyta","ARATH25701","MC"
"2507","AT4G03110","255411_at",0.049092,0.00932,-3.58,-3.153982,-0.155,"RBP-DR1","RNA-binding protein-defense related 1","GO:0006402; GO:0009626; GO:0080151; GO:2000028; GO:0005634; GO:0005737; GO:0005829; GO:1990904; GO:0003723; GO:0003729",NA,15189684,2,"Eukaryota","ARATH25718","UC"
"2508","AT4G03190","255417_at",0.001571,4.09e-05,9.27,2.724376,0.368,"GRH1","GRR1-like protein 1","GO:0006511; GO:0009733; GO:0010152; GO:0016567; GO:0045014; GO:0048443; GO:0048589; GO:0005634; GO:0005737; GO:0043224; GO:0004842; GO:0005515; GO:0010011",NA,15189710,9,"Mesangiospermae","ARATH25744","MC"
"2509","AT4G03200","255418_at",0.039827,0.00692,-3.81,-2.834746,-0.237,"AT4G03200","hypothetical protein","GO:0005634; GO:0009507",NA,15189712,1,"LUCA","ARATH25746","UC"
"2510","AT4G03320","255430_at",0.016284,0.00187,-4.91,-1.415462,-0.251,"tic20-IV","translocon at the inner envelope membrane of chloroplasts 20-IV","GO:0045037; GO:0005739; GO:0009507",NA,15189734,12,"malvids","ARATH25768","MC"
"2511","AT4G03510","255381_at",0.013177,0.00137,-5.19,-1.075569,-0.434,"RMA1","E3 ubiquitin-protein ligase RMA1","GO:0006511; GO:0016567; GO:0032527; GO:0032940; GO:0071712; GO:0005634; GO:0005783; GO:0016020; GO:0004842; GO:0044390; GO:0061630",NA,15189768,13,"Brassicaceae","ARATH25802","MC"
"2512","AT4G03550","255378_at",0.019551,0.00247,4.66,-1.720728,0.262,"GSL05","callose synthase 12","GO:0000003; GO:0006075; GO:0006952; GO:0009555; GO:0009620; GO:0009863; GO:0009870; GO:0009965; GO:0010150; GO:0042742; GO:0050832; GO:0052542; GO:0052544; GO:0005739; GO:0005794; GO:0005886; GO:0009506; GO:0003843; GO:0016757; GO:0046527",NA,15189772,2,"Eukaryota","ARATH25806","UC"
"2513","AT4G04320","255327_at",0.043448,0.00783,-3.72,-2.966863,-0.258,"AT4G04320","malonyl-CoA decarboxylase","GO:0006085; GO:0006633; GO:0046321; GO:2001294; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0050080","00410; 00640; 01100; 04146",15189825,1,"LUCA","ARATH25859","UC"
"2514","AT4G04330","255331_at",0.044989,0.00824,-3.68,-3.021122,-0.323,"AT4G04330","Chaperonin-like RbcX protein","GO:0009409; GO:0009414; GO:0009651; GO:0061077; GO:0009534; GO:0044183",NA,15189827,4,"Streptophyta","ARATH25861","MC"
"2515","AT4G04340","255332_at",0.046776,0.00871,-3.63,-3.081491,-0.219,"AT4G04340","early-responsive to dehydration stress-related protein","GO:0006970; GO:0051262; GO:0071474; GO:0090279; GO:0005829; GO:0005886; GO:0005227; GO:0005261",NA,15189828,2,"Eukaryota","ARATH25862","UC"
"2516","AT4G04460","255345_at",0.013135,0.00135,-5.2,-1.065911,-0.257,"AT4G04460","aspartic proteinase A3","GO:0006508; GO:0030163; GO:0046686; GO:0005576; GO:0004190",NA,15189838,2,"Eukaryota","ARATH25872","UC"
"2517","AT4G04490","255340_at",0.001351,2.96e-05,-9.75,3.068705,-0.496,"CRK36","cysteine-rich receptor-like protein kinase 36","GO:0006468; GO:0009737; GO:0005576; GO:0005886; GO:0004674; GO:0005515; GO:0016301",NA,15189842,13,"Brassicaceae","ARATH25876","MC"
"2518","AT4G04630","255285_at",0.017704,0.00211,-4.8,-1.546045,-0.449,"AT4G04630","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15189861,8,"Magnoliopsida","ARATH25895","MC"
"2519","AT4G04770","255305_at",0.025711,0.00366,-4.33,-2.146142,-0.368,"ABC1","ATP binding cassette protein 1","GO:0006879; GO:0016226; GO:2000030; GO:0009507; GO:0009570; GO:0005515; GO:0022857; GO:0042626",NA,15189885,1,"LUCA","ARATH25919","UC"
"2520","AT4G04790","255296_at",0.045156,0.00828,3.67,-3.026128,0.119,"AT4G04790","pentatricopeptide repeat-containing protein","GO:0008150; GO:0005739; GO:0003674",NA,15189890,8,"Magnoliopsida","ARATH25924","MC"
"2521","AT4G04870","255300_at",0.040233,0.00703,3.8,-2.850804,0.197,"CLS","cardiolipin synthase","GO:0032049; GO:0046474; GO:0005739; GO:0008808; GO:0030145","00564; 01100",15189900,8,"Magnoliopsida","ARATH25934","MC"
"2522","AT4G04910","255308_at",0.025397,0.0036,4.34,-2.128182,0.214,"NSF","N-ethylmaleimide sensitive factor","GO:0006891; GO:0035494; GO:0043001; GO:0048211; GO:0005737; GO:0005773; GO:0005794; GO:0005795; GO:0005829; GO:0005886; GO:0009506; GO:0005515; GO:0016887",NA,15189907,2,"Eukaryota","ARATH25941","UC"
"2523","AT4G04940","255278_at",0.010996,0.00105,5.44,-0.784234,0.379,"AT4G04940","transducin/WD40 domain-containing protein","GO:0006364; GO:0005634; GO:0032040; GO:0034388; GO:0080008","03008",15189914,2,"Eukaryota","ARATH25948","UC"
"2524","AT4G05070","255255_at",0.011408,0.00111,-5.39,-0.844162,-0.631,"AT4G05070","Wound-responsive family protein","GO:0008150; GO:0005634; GO:0005886; GO:0003674",NA,15189939,13,"Brassicaceae","ARATH25973","MC"
"2525","AT4G05190","255265_at",0.012783,0.0013,5.24,-1.019229,0.445,"ATK5","kinesin 5","GO:0000226; GO:0007018; GO:0051225; GO:0005634; GO:0005871; GO:0005874; GO:0005876; GO:0003777; GO:0008017; GO:0016887",NA,15189962,3,"Viridiplantae","ARATH25996","UC"
"2526","AT4G05390","255230_at",0.002926,0.000125,7.77,1.526933,0.569,"RFNR1","ferredoxin--NADP reductase, root isozyme 1","GO:0009507; GO:0004324; GO:0005507","00195; 01100",15189989,1,"LUCA","ARATH26023","UC"
"2527","AT4G05400","255224_at",0.000656,6.9e-06,12.2,4.588383,0.53,"AT4G05400","copper ion binding protein","GO:0008150; GO:0005739; GO:0005761; GO:0005762; GO:0005829; GO:0009507; GO:0005507",NA,15189991,5,"Embryophyta","ARATH26025","MC"
"2528","AT4G05410","255225_at",0.000493,3.21e-06,13.7,5.364054,0.57,"YAO","WD40-repeats containing protein YAOZHE","GO:0009553; GO:0009793; GO:0060321; GO:0005634; GO:0005730; GO:0032040; GO:0080008; GO:0030515; GO:0034511",NA,15189992,2,"Eukaryota","ARATH26026","UC"
"2529","AT4G05440","255227_at",0.001495,3.66e-05,9.43,2.841753,0.412,"EDA35","protein EMBRYO SAC DEVELOPMENT ARREST 35","GO:0006260; GO:0010197; GO:0051726; GO:0071897; GO:0005634; GO:0005737; GO:0032153; GO:0043073; GO:0003674",NA,15189998,2,"Eukaryota","ARATH26032","UC"
"2530","AT4G05450","255233_at",0.009089,0.000782,5.73,-0.46737,0.296,"MFDX1","mitochondrial ferredoxin 1","GO:0022900; GO:0048868; GO:0005739; GO:0005829; GO:0009055",NA,15190000,4,"Streptophyta","ARATH26034","MC"
"2531","AT4G08300","255127_at",0.027979,0.00414,-4.22,-2.279245,-0.407,"AT4G08300","nodulin MtN21 /EamA-like transporter family protein","GO:0005886; GO:0022857",NA,15190103,10,"Pentapetalae","ARATH26137","MC"
"2532","AT4G08390","255142_at",0.002039,6.45e-05,8.63,2.237383,0.531,"SAPX","L-ascorbate peroxidase S","GO:0000302; GO:0034599; GO:0042744; GO:0005739; GO:0005829; GO:0009507; GO:0009570; GO:0004601; GO:0016688; GO:0020037","00053; 00480",15190115,2,"Eukaryota","ARATH26149","UC"
"2533","AT4G08685","255104_at",0.006903,0.00051,6.16,-0.000486,0.443,"SAH7","protein SAH7","GO:0008150; GO:0005576; GO:0003674",NA,15190160,7,"Spermatophyta","ARATH26194","MC"
"2534","AT4G08770","255110_at",0.005113,0.000312,6.69,0.532569,2.27,"AT4G08770","peroxidase 37","GO:0006979; GO:0045926; GO:0005576; GO:0005773; GO:0004601; GO:0020037","00360; 00940; 01100; 01110",15190167,9,"Mesangiospermae","ARATH26201","MC"
"2535","AT4G08780","255111_at",0.003309,0.000151,7.54,1.322825,1.5,"AT4G08780","peroxidase 38","GO:0006979; GO:0005576; GO:0005773; GO:0004601; GO:0020037","00360; 00940; 01100; 01110",15190168,9,"Mesangiospermae","ARATH26202","MC"
"2536","AT4G08920","255068_at",0.019368,0.00244,-4.67,-1.705979,-0.32,"CRY1","cryptochrome-1","GO:0007623; GO:0009414; GO:0009416; GO:0009583; GO:0009637; GO:0009638; GO:0009640; GO:0009644; GO:0009646; GO:0009785; GO:0010075; GO:0010114; GO:0010117; GO:0010118; GO:0010218; GO:0010244; GO:0010310; GO:0010343; GO:0010617; GO:0042752; GO:0046283; GO:0046777; GO:0051510; GO:0055114; GO:0060918; GO:0071000; GO:0072387; GO:0099402; GO:1900426; GO:1901332; GO:1901371; GO:1901529; GO:1901672; GO:1902347; GO:1902448; GO:2000377; GO:2000652; GO:0005634; GO:0005737; GO:0005829; GO:0016604; GO:0004672; GO:0005515; GO:0005524; GO:0009882; GO:0016301; GO:0042802; GO:0042803; GO:0071949","04712",15190189,1,"LUCA","ARATH26223","UC"
"2537","AT4G09030","255080_at",0.038911,0.00667,-3.84,-2.794327,-0.266,"AGP10","arabinogalactan protein 10","GO:0005886; GO:0031225",NA,15190203,10,"Pentapetalae","ARATH26237","MC"
"2538","AT4G09320","255089_at",0.004463,0.000253,6.92,0.760374,0.481,"NDPK1","nucleoside diphosphate kinase 1","GO:0006163; GO:0006165; GO:0006183; GO:0006220; GO:0006228; GO:0006241; GO:0046686; GO:0070301; GO:0005737; GO:0005773; GO:0005774; GO:0005777; GO:0005829; GO:0005886; GO:0009506; GO:0009507; GO:0048046; GO:0004550; GO:0005515","00230; 00240; 01100; 01110",15190238,2,"Eukaryota","ARATH26272","UC"
"2539","AT4G09460","255037_at",0.026596,0.00384,-4.29,-2.197946,-0.245,"MYB6","transcription repressor MYB6","GO:0030154; GO:0005634; GO:0003677; GO:0003700; GO:0005515; GO:0043565",NA,15190249,13,"Brassicaceae","ARATH26283","MC"
"2540","AT4G09500","255032_at",0.001885,5.68e-05,8.81,2.374442,0.691,"AT4G09500","UDP-glycosyltransferase 79B7","GO:0009507; GO:0043231; GO:0008194; GO:0016757; GO:0016758",NA,15190256,10,"Pentapetalae","ARATH26290","MC"
"2541","AT4G09570","255039_at",0.038745,0.00663,3.85,-2.787245,0.231,"CPK4","calcium-dependent protein kinase 4","GO:0009789; GO:0018105; GO:0035556; GO:0046777; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0004672; GO:0004683; GO:0005509; GO:0005515; GO:0005516; GO:0009931","04626",15190265,2,"Eukaryota","ARATH26299","UC"
"2542","AT4G09650","255046_at",0.01671,0.00194,4.87,-1.458454,0.436,"ATPD","F-type H+-transporting ATPase subunit delta","GO:0009409; GO:0009772; GO:0009773; GO:0015979; GO:0015986; GO:0042742; GO:0005829; GO:0009507; GO:0009534; GO:0009535; GO:0009579; GO:0009941; GO:0010287; GO:0010319; GO:0046933","00190; 00195; 01100",15190279,2,"Eukaryota","ARATH26313","UC"
"2543","AT4G09670","255047_at",0.045679,0.0084,-3.66,-3.04206,-0.327,"AT4G09670","oxidoreductase family protein","GO:0005829",NA,15190281,2,"Eukaryota","ARATH26315","UC"
"2544","AT4G09720","255052_at",0.017556,0.00208,4.81,-1.532436,0.183,"RABG3A","RAB GTPase homolog G3A","GO:0006886; GO:0032482; GO:0005737; GO:0005774; GO:0005794; GO:0005829; GO:0012505; GO:0003924",NA,15190289,2,"Eukaryota","ARATH26323","UC"
"2545","AT4G09760","254998_at",0.000663,7.36e-06,-12.1,4.523067,-1.07,"AT4G09760","choline synthase","GO:0005737; GO:0004103",NA,15190296,2,"Eukaryota","ARATH26330","UC"
"2546","AT4G09800","255000_at",0.002396,8.97e-05,8.19,1.882719,0.366,"AT1G34030///PFL///RPS18C","40S ribosomal protein S18///40S ribosomal protein S18///40S ribosomal protein S18","GO:0006412; GO:0005618; GO:0005730; GO:0005737; GO:0005773; GO:0005829; GO:0009506; GO:0015935; GO:0022627",NA,15190307,1,"LUCA","ARATH26341","UC"
"2547","AT4G09830","254999_at",0.042218,0.00753,-3.75,-2.925248,-0.225,"AT4G09830","hypothetical protein","GO:0008150; GO:0005634; GO:0003674",NA,15190312,10,"Pentapetalae","ARATH26346","MC"
"2548","AT4G10030","255012_at",0.006844,0.000503,-6.17,0.012665,-0.242,"AT4G10030","hydrolase, alpha/beta fold family protein","GO:0008610; GO:0009409; GO:0004620",NA,15190344,1,"LUCA","ARATH26378","UC"
"2549","AT4G10260","255806_at",0.029631,0.00451,4.15,-2.371055,0.422,"AT4G10260","probable fructokinase-5","GO:0006000; GO:0019252; GO:0005829; GO:0009507; GO:0008865; GO:0019200","00051; 00500; 00520; 01100",15190371,2,"Eukaryota","ARATH26405","UC"
"2550","AT4G10270","255807_at",0.011408,0.00111,5.39,-0.843929,0.911,"AT4G10270","putative wound-responsive protein","GO:0005634; GO:0003674",NA,15190373,10,"Pentapetalae","ARATH26407","MC"
"2551","AT4G10310","255812_at",0.046633,0.00867,-3.64,-3.07655,-0.311,"HKT1","sodium transporter HKT1","GO:0006813; GO:0006814; GO:0006970; GO:0009651; GO:0071805; GO:0005739; GO:0005886; GO:0008324; GO:0015079; GO:0015081",NA,15190378,2,"Eukaryota","ARATH26412","UC"
"2552","AT4G10390","254996_at",0.002933,0.000125,-7.76,1.52324,-0.382,"AT4G10390","probable receptor-like protein kinase","GO:0006468; GO:0009611; GO:0005886; GO:0009507; GO:0004675",NA,15190387,8,"Magnoliopsida","ARATH26421","MC"
"2553","AT4G10450","254980_at",0.002387,8.85e-05,8.21,1.897384,0.677,"AT4G10450","60S ribosomal protein L9-2","GO:0002181; GO:0005737; GO:0005829; GO:0022625; GO:0022626; GO:0003735; GO:0019843","03010",15190397,1,"LUCA","ARATH26431","UC"
"2554","AT4G10480","254981_at",0.000654,6.79e-06,12.2,4.605328,0.796,"AT4G10480","Nascent polypeptide-associated complex subunit alpha-like protein 4","GO:0006612; GO:0005634; GO:0005737; GO:0005829; GO:0051082",NA,15190403,2,"Eukaryota","ARATH26437","UC"
"2555","AT4G10620","254991_at",0.008209,0.000674,5.87,-0.305417,0.221,"AT4G10620","BPG2-like protein","GO:0005634; GO:0005739; GO:0005525",NA,15190425,2,"Eukaryota","ARATH26459","UC"
"2556","AT4G10750","254937_at",0.022212,0.00299,4.5,-1.926075,0.194,"AT4G10750","phosphoenolpyruvate carboxylase family protein","GO:0005737; GO:0005739; GO:0005829; GO:0009507; GO:0009536; GO:0016832",NA,15190441,5,"Embryophyta","ARATH26475","MC"
"2557","AT4G10770","254938_at",0.004001,0.000207,-7.16,0.981082,-0.615,"OPT7","oligopeptide transporter 7","GO:0006857; GO:0005887; GO:0016020; GO:0035673",NA,15190444,2,"Eukaryota","ARATH26478","UC"
"2558","AT4G10920","254955_at",0.021727,0.00288,4.53,-1.886737,0.229,"KELP","transcriptional coactivator KELP","GO:0060261; GO:0005634; GO:0005667; GO:0003713; GO:0005515",NA,15190464,2,"Eukaryota","ARATH26498","UC"
"2559","AT4G11010","254958_at",0.0079,0.000642,5.92,-0.251673,0.237,"NDPK3","nucleoside diphosphate kinase 3","GO:0006163; GO:0006165; GO:0006183; GO:0006220; GO:0006228; GO:0006241; GO:0006979; GO:0005739; GO:0005743; GO:0005829; GO:0009507; GO:0009536; GO:0004550; GO:0008270; GO:0050897","00230; 00240; 01100; 01110",15190477,2,"Eukaryota","ARATH26511","UC"
"2560","AT4G11080","254964_at",0.025726,0.00366,4.33,-2.147136,0.188,"AT4G11080","HMG (high mobility group) box protein","GO:0006355; GO:0000793; GO:0000794; GO:0005634; GO:0003700",NA,15190488,4,"Streptophyta","ARATH26522","MC"
"2561","AT4G11240","254923_at",0.015754,0.00178,4.95,-1.363498,0.398,"TOPP7","serine/threonine-protein phosphatase PP1 isozyme 6","GO:0006470; GO:0005634; GO:0005737; GO:0005739; GO:0004722",NA,15190507,2,"Eukaryota","ARATH26541","UC"
"2562","AT4G11420","254873_at",0.002102,6.88e-05,8.54,2.167851,0.396,"EIF3A","eukaryotic translation initiation factor 3A","GO:0001732; GO:0002188; GO:0006413; GO:0005634; GO:0005829; GO:0005852; GO:0005886; GO:0043614; GO:0071540; GO:0071541; GO:0003729; GO:0003743; GO:0005515","03013",15190533,2,"Eukaryota","ARATH26567","UC"
"2563","AT4G11470","254897_at",0.027228,0.00397,4.26,-2.234294,0.205,"CRK31","putative cysteine-rich receptor-like protein kinase 31","GO:0006468; GO:0042742; GO:0005576; GO:0005886; GO:0004674",NA,15190541,13,"Brassicaceae","ARATH26575","MC"
"2564","AT4G11560","254872_at",0.039829,0.00693,-3.81,-2.835697,-0.16,"AT4G11560","bromo-adjacent homology (BAH) domain-containing protein","GO:0006351; GO:0005634; GO:0003682",NA,15190555,4,"Streptophyta","ARATH26589","MC"
"2565","AT4G11570","254874_at",0.018946,0.00236,-4.7,-1.668437,-0.331,"AT4G11570","haloacid dehalogenase-like hydrolase domain-containing protein","GO:0006468; GO:0009231; GO:0005634; GO:0043621",NA,15190557,4,"Streptophyta","ARATH26591","MC"
"2566","AT4G11860","254843_at",0.023685,0.00326,-4.42,-2.019498,-0.26,"AT4G11860","hypothetical protein","GO:0071108; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0071944; GO:0004843; GO:0016807; GO:1990380",NA,15190603,2,"Eukaryota","ARATH26637","UC"
"2567","AT4G11960","254848_at",0.024673,0.00345,-4.37,-2.083185,-0.309,"PGRL1B","PGR5-like protein 1B","GO:0009773; GO:0015979; GO:0005829; GO:0009507; GO:0009535; GO:0016730",NA,15190626,2,"Eukaryota","ARATH26660","UC"
"2568","AT4G12000","254850_at",0.017443,0.00206,-4.82,-1.522189,-0.317,"AT4G12000","SNARE associated Golgi family protein","GO:0006979; GO:0005886",NA,15190635,9,"Mesangiospermae","ARATH26669","MC"
"2569","AT4G12030","254862_at",0.020047,0.00256,-4.63,-1.760296,-0.945,"BAT5","probable sodium/metabolite cotransporter BASS5","GO:0009611; GO:0009753; GO:0019761; GO:0005739; GO:0009507; GO:0009536; GO:0008028",NA,15190650,4,"Streptophyta","ARATH26684","MC"
"2570","AT4G12080","254853_at",0.001543,3.93e-05,-9.33,2.767755,-0.432,"AHL1","AT-hook motif nuclear-localized protein 1","GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0098687; GO:0003677; GO:0003680; GO:0043565",NA,15190655,10,"Pentapetalae","ARATH26689","MC"
"2571","AT4G12420","254815_at",0.002208,7.65e-05,8.4,2.05465,0.95,"SKU5","multi-copper oxidase-like protein SKU5","GO:0006826; GO:0009932; GO:0055072; GO:0055114; GO:0005576; GO:0005618; GO:0005774; GO:0005829; GO:0005886; GO:0009505; GO:0009506; GO:0031225; GO:0046658; GO:0048046; GO:0004322; GO:0005507; GO:0016491",NA,15190689,6,"Tracheophyta","ARATH26723","MC"
"2572","AT4G12470","254818_at",0.000174,2.14e-07,20.5,7.922923,1.41,"AZI1","azelaic acid induced 1","GO:0009627; GO:0009631; GO:0009682; GO:0050832; GO:0070417; GO:0005576; GO:0005783; GO:0009506; GO:0009707; GO:0048046; GO:0005515; GO:0043621",NA,15190700,10,"Pentapetalae","ARATH26734","MC"
"2573","AT4G12480","254805_at",0.000755,1.01e-05,11.5,4.192734,1.72,"pEARLI 1","putative lipid transfer protein","GO:0009409; GO:0009651; GO:0009682; GO:0009737; GO:0050832; GO:0005576; GO:0005783; GO:0009505; GO:0009506; GO:0009707; GO:0099503",NA,15190701,10,"Pentapetalae","ARATH26735","MC"
"2574","AT4G12490","254832_at",0.005902,0.000392,6.44,0.28446,0.741,"AT4G12490","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","GO:0050832; GO:0005783; GO:0009506; GO:0009707",NA,15190703,10,"Pentapetalae","ARATH26737","MC"
"2575","AT4G12500","254819_at",0.00973,0.000876,5.61,-0.591075,0.912,"AT4G12500","bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein","GO:0005576",NA,15190705,10,"Pentapetalae","ARATH26739","MC"
"2576","AT4G12600","254831_at",0.000512,3.78e-06,13.4,5.201516,0.786,"AT4G12600","ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","GO:0042254; GO:0005634; GO:0005829; GO:1990904","03008; 03040",15190722,2,"Eukaryota","ARATH26756","UC"
