ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
260353_at,0.413216,1.96E-01,-1.43,-6.234319,-7.89E-02,SP1L2,protein SPIRAL1-like2
250237_at,0.413259,1.96E-01,1.43,-6.234494,9.59E-02,AT5G13560,hypothetical protein
262535_at,0.413309,1.96E-01,1.43,-6.234768,5.19E-02,TPS3,trehalose-6-phosphatase synthase S3
245905_at,0.413309,1.96E-01,1.43,-6.234768,1.82E-01,AT5G11090,serine-rich protein-like protein
258342_at,0.413362,1.96E-01,1.43,-6.234967,6.15E-02,AT3G22800,leucine-rich repeat extensin-like protein 6
249606_at,0.413385,1.96E-01,1.43,-6.235098,4.80E-02,RVE2,MYB family transcription factor Circadian 1
252069_s_at,0.41346,1.96E-01,1.43,-6.235413,9.16E-02,AT3G51650///AT3G51640,hypothetical protein///hypothetical protein
249878_at,0.41346,1.96E-01,-1.43,-6.235502,-1.41E-01,NF-YB13,"nuclear factor Y, subunit B13"
255846_at,0.41346,1.96E-01,1.43,-6.235529,7.47E-02,SWI3B,switch subunit 3
245395_at,0.41346,1.96E-01,1.43,-6.235598,5.92E-02,AT4G17420,Tryptophan RNA-binding attenuator protein-like protein
247669_at,0.41346,1.96E-01,-1.43,-6.235733,-6.16E-02,AT5G60170,RNA binding (RRM/RBD/RNP motifs) family protein
257920_at,0.41346,1.96E-01,-1.43,-6.235757,-6.39E-02,AT3G23260,putative F-box protein
255248_at,0.413742,1.96E-01,-1.43,-6.236451,-1.29E-01,PSBQ-2,photosystem II subunit Q-2
249240_at,0.413797,1.96E-01,-1.43,-6.236745,-1.28E-01,AT5G42220,ubiquitin family protein
246966_at,0.413797,1.96E-01,1.43,-6.236782,5.37E-02,CRY3,cryptochrome DASH
260577_at,0.413797,1.96E-01,-1.43,-6.236848,-5.51E-02,AT2G47340,plant invertase/pectin methylesterase inhibitor domain-containing protein
249940_at,0.413797,1.96E-01,-1.43,-6.2369,-4.83E-02,NAC090,NAC domain-containing protein
251255_at,0.4138,1.96E-01,1.43,-6.237145,7.03E-02,AT3G62280,GDSL esterase/lipase
250356_at,0.4138,1.96E-01,1.43,-6.237163,8.40E-02,AT5G11710,clathrin interactor EPSIN 1
254984_s_at,0.4138,1.96E-01,1.43,-6.237174,1.06E-01,UBP10///UBP9,ubiquitin-specific protease 10///ubiquitin-specific protease 9
265725_at,0.4138,1.96E-01,-1.43,-6.237237,-7.51E-02,AT2G32030,Acyl-CoA N-acyltransferases (NAT) superfamily protein
253971_at,0.413963,1.97E-01,-1.43,-6.237671,-6.87E-02,AT4G26530,fructose-bisphosphate aldolase 5
247950_at,0.413967,1.97E-01,1.43,-6.237763,5.45E-02,AT5G57230,Thioredoxin-like domain-containing protein
259259_at,0.414011,1.97E-01,-1.43,-6.23794,-1.13E-01,SPY,putative UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY
266013_s_at,0.414166,1.97E-01,1.43,-6.238357,4.91E-02,nad1///ArthMp037///AT2G07702,NADH dehydrogenase subunit 1///hypothetical protein///hypothetical protein
AFFX-CreX-5_at,0.41423,1.97E-01,1.43,-6.238671,2.13E-01,,
265974_at,0.41423,1.97E-01,-1.43,-6.23873,-1.04E-01,,
261828_at,0.41423,1.97E-01,1.43,-6.238744,6.44E-02,AT1G11360,adenine nucleotide alpha hydrolases-like protein
249274_at,0.414357,1.97E-01,-1.43,-6.239134,-5.56E-02,AT5G41860,hypothetical protein
263349_at,0.414357,1.97E-01,-1.43,-6.239181,-1.34E-01,CHR5,chromatin remodeling 5
252773_at,0.414457,1.97E-01,-1.43,-6.239528,-5.10E-02,AT3G42910,pseudo
256919_at,0.414457,1.97E-01,1.43,-6.239563,5.51E-02,MEF20,mitochondrial editing factor 20
249037_at,0.414489,1.97E-01,-1.43,-6.23984,-3.09E-01,FLA13,fasciclin-like arabinogalactan protein 13
261984_at,0.414489,1.97E-01,-1.43,-6.23985,-8.28E-02,AT1G33760,ethylene-responsive transcription factor ERF022
252945_at,0.414489,1.97E-01,-1.43,-6.23988,-1.22E-01,AT4G39140,RING/U-box domain-containing protein
259700_at,0.41449,1.97E-01,1.43,-6.239964,5.45E-02,AT1G68980,pentatricopeptide repeat-containing protein
258004_at,0.414493,1.97E-01,1.43,-6.240054,5.57E-02,MYB110,myb domain protein 110
254340_at,0.414511,1.97E-01,-1.43,-6.240223,-8.74E-02,AT4G22120,early-responsive to dehydration stress-related protein
254116_at,0.414511,1.97E-01,1.43,-6.240347,7.39E-02,AT4G24730,calcineurin-like metallo-phosphoesterase superfamily protein
262705_at,0.414511,1.97E-01,1.43,-6.240353,5.75E-02,AT1G16260,wall-associated receptor kinase-like 8
258817_at,0.414511,1.97E-01,-1.43,-6.240422,-5.67E-02,AT3G04750,pentatricopeptide repeat-containing protein
250897_at,0.414529,1.97E-01,-1.43,-6.240542,-1.06E-01,AT5G03430,phosphoadenosine phosphosulfate (PAPS) reductase family protein
255613_at,0.414538,1.97E-01,1.43,-6.240645,5.63E-02,AT4G01270,RING/U-box superfamily protein
266630_at,0.414755,1.97E-01,-1.43,-6.241255,-6.23E-02,AT2G35580,serine protease inhibitor family protein
260140_at,0.414755,1.97E-01,-1.43,-6.241316,-6.91E-02,MYB90,transcription factor MYB90
259339_at,0.414755,1.97E-01,-1.43,-6.24136,-8.52E-02,APK3,adenosine-5'-phosphosulfate (APS) kinase 3
256606_at,0.414848,1.97E-01,-1.43,-6.241643,-5.14E-02,AT3G32960,hypothetical protein
261010_at,0.414946,1.98E-01,-1.43,-6.241935,-6.30E-02,AT1G26350,hypothetical protein
246332_at,0.415045,1.98E-01,-1.43,-6.242292,-6.22E-02,AT3G44830,putative phospholipid:diacylglycerol acyltransferase 2
264423_at,0.415045,1.98E-01,-1.43,-6.242313,-1.24E-01,AT1G61690,phosphoinositide binding protein
256110_at,0.415165,1.98E-01,1.43,-6.242655,6.95E-02,AT1G16900,"Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase"
264041_at,0.415185,1.98E-01,-1.43,-6.242784,-6.70E-02,4-Sep,protein SEPALLATA 4
251629_at,0.415185,1.98E-01,-1.43,-6.242863,-8.15E-02,VLN3,villin 3
251583_at,0.415196,1.98E-01,1.43,-6.242967,7.48E-02,AT3G58590,pentatricopeptide repeat-containing protein
267424_at,0.41521,1.98E-01,-1.43,-6.24308,-5.03E-02,AT2G34800,hypothetical protein
257278_at,0.415346,1.98E-01,-1.43,-6.243454,-5.44E-02,AT3G14480,glycine/proline-rich protein
255875_s_at,0.41559,1.98E-01,1.43,-6.244063,6.91E-02,AT2G40560///AT2G40500,putative protein kinase///protein kinase superfamily protein
265603_at,0.415932,1.98E-01,-1.43,-6.24488,-5.06E-02,,
260213_at,0.416022,1.98E-01,-1.42,-6.245231,-5.60E-02,AT1G74490,protein kinase superfamily protein
256192_at,0.416022,1.98E-01,-1.42,-6.245235,-1.33E-01,NUDX25,ppGpp pyrophosphohydrolase
257159_at,0.416031,1.98E-01,-1.42,-6.245337,-5.88E-02,AT3G24400,pseudo
261647_at,0.41609,1.98E-01,1.42,-6.245546,6.39E-02,RSL4,transcription factor RSL4
254569_s_at,0.4161,1.98E-01,1.42,-6.24565,5.30E-02,AT4G19320,pseudo
250438_at,0.416115,1.98E-01,-1.42,-6.245764,-1.58E-01,AT5G10580,hypothetical protein
253618_at,0.41613,1.98E-01,1.42,-6.24588,6.79E-02,AT4G30420,nodulin MtN21-like transporter family protein
260264_at,0.416233,1.98E-01,-1.42,-6.246183,-8.01E-02,AT1G68500,hypothetical protein
256712_at,0.416244,1.98E-01,1.42,-6.246288,6.45E-02,AT2G34020,calcium-binding EF-hand-containing protein
266331_at,0.416568,1.99E-01,-1.42,-6.247121,-2.59E-01,RGA1,DELLA protein RGA
253117_at,0.416568,1.99E-01,1.42,-6.247188,7.03E-02,AT4G35905,hypothetical protein
261225_at,0.416568,1.99E-01,1.42,-6.247259,7.93E-02,AT1G20100,hypothetical protein
248544_at,0.416568,1.99E-01,-1.42,-6.24731,-1.11E-01,PIMT2,protein-l-isoaspartate methyltransferase 2
261656_at,0.416586,1.99E-01,1.42,-6.247431,9.59E-02,ARK2,armadillo repeat-containing kinesin-like protein 2
246674_at,0.41668,1.99E-01,1.42,-6.247762,6.39E-02,AT5G30490,hypothetical protein
245933_at,0.41668,1.99E-01,-1.42,-6.247796,-5.29E-02,VPS9B,vacuolar sorting protein 9 (VPS9) domain protein
262856_at,0.416847,1.99E-01,-1.42,-6.248236,-1.13E-01,AT1G14910,putative clathrin assembly protein
246165_at,0.4169,1.99E-01,-1.42,-6.248488,-5.61E-02,AT5G32400,pseudo
266240_at,0.4169,1.99E-01,1.42,-6.248516,6.70E-02,AT2G29580,MOS4-associated complex subunit MAC5B
266422_at,0.4169,1.99E-01,1.42,-6.248636,8.18E-02,GAUT7,"alpha-1,4-galacturonosyltransferase"
265464_at,0.4169,1.99E-01,1.42,-6.248677,1.02E-01,RIP3,protein ROP interactive partner 2
256539_at,0.416902,1.99E-01,1.42,-6.248765,5.50E-02,AT3G32910,pseudo
261369_at,0.417008,1.99E-01,1.42,-6.249077,8.82E-02,AT1G53060,legume lectin-like protein
262381_at,0.417008,1.99E-01,1.42,-6.249158,8.49E-02,AT1G72900,Toll-Interleukin-Resistance domain-containing protein
247877_at,0.417008,1.99E-01,-1.42,-6.249237,-5.55E-02,XBAT32,E3 ubiquitin-protein ligase XBAT32
257258_at,0.417119,1.99E-01,1.42,-6.249556,5.02E-02,AT3G22040,stress/antifungal domain containing protein
263040_at,0.417174,1.99E-01,-1.42,-6.249756,-7.54E-02,AT1G23300,MATE efflux family protein
258338_at,0.417238,1.99E-01,-1.42,-6.250122,-6.53E-02,AT3G16150,probable isoaspartyl peptidase/L-asparaginase 2
266446_at,0.417238,1.99E-01,-1.42,-6.250131,-5.67E-02,AT2G43310,ribosomal L18p/L5e family protein
247250_at,0.417238,1.99E-01,1.42,-6.250184,1.06E-01,FAS2,chromatin assembly factor 1 subunit FAS2
245419_at,0.417238,1.99E-01,1.42,-6.25022,5.15E-02,MSH4,DNA mismatch repair protein MSH4
266798_at,0.417338,1.99E-01,-1.42,-6.250517,-2.13E-01,bZIP6,basic leucine-zipper 6
246108_at,0.417366,1.99E-01,-1.42,-6.250659,-7.22E-02,AT5G28630,glycine-rich protein
251891_at,0.4174,2.00E-01,-1.42,-6.250845,-5.98E-02,WRI1,ethylene-responsive transcription factor WRI1
264710_at,0.4174,2.00E-01,1.42,-6.250895,5.48E-02,COBL6,COBRA-like protein 6 precursor
262590_at,0.417559,2.00E-01,1.42,-6.251316,2.59E-01,RHA2A,E3 ubiquitin-protein ligase RHA2A
263045_at,0.417773,2.00E-01,-1.42,-6.251854,-5.92E-02,AT2G05370,hypothetical protein
247772_at,0.417786,2.00E-01,1.42,-6.251965,5.51E-02,AT5G58610,putative PHD finger transcription factor
263536_at,0.4178,2.00E-01,-1.42,-6.252076,-8.37E-02,WRKY60,putative WRKY transcription factor 60
245774_at,0.417822,2.00E-01,-1.42,-6.252205,-4.98E-02,TCP24,transcription factor TCP24
256950_at,0.417836,2.00E-01,1.42,-6.252316,6.33E-02,AT3G19080,SWIB complex BAF60b domain-containing protein
258184_at,0.418127,2.00E-01,1.42,-6.253019,7.14E-02,AHP1,histidine-containing phosphotransmitter 1
247291_at,0.418403,2.00E-01,-1.42,-6.25369,-5.67E-02,AT5G64480,hypothetical protein
251274_at,0.418488,2.00E-01,-1.42,-6.253952,-6.78E-02,AT3G61700,hypothetical protein
258411_at,0.418587,2.00E-01,1.42,-6.254244,5.84E-02,AT3G17280,F-box and associated interaction domains-containing protein
250915_at,0.418636,2.00E-01,1.42,-6.25443,5.53E-02,HB51,homeobox 51
261839_at,0.418734,2.00E-01,1.42,-6.254721,1.27E-01,AT1G16040,hypothetical protein
245856_at,0.418817,2.00E-01,-1.42,-6.254981,-5.11E-02,AT5G28240,pseudo
264745_at,0.41904,2.01E-01,1.42,-6.255536,1.55E-01,2-Apr,5'-adenylylsulfate reductase 2
259921_at,0.419185,2.01E-01,-1.42,-6.255927,-7.07E-02,AT1G72540,putative receptor-like protein kinase
267281_at,0.419299,2.01E-01,-1.42,-6.256251,-6.96E-02,AT2G19400,AGC kinase family protein
248833_at,0.419664,2.01E-01,-1.42,-6.257107,-1.23E-01,BI1,BAX inhibitor 1
257647_at,0.419711,2.01E-01,1.42,-6.257289,6.68E-02,AT3G25805,hypothetical protein
263085_at,0.419843,2.01E-01,1.41,-6.257652,8.11E-02,ARI2,putative E3 ubiquitin-protein ligase ARI2
263116_s_at,0.419897,2.01E-01,1.41,-6.257847,1.34E-01,AT1G54590///AT1G03140,splicing factor Prp18 domain-containing protein///splicing factor Prp18-like protein
254023_at,0.419981,2.01E-01,-1.41,-6.258107,-5.45E-02,AT4G25770,alpha/beta-Hydrolases superfamily protein
263117_at,0.420014,2.01E-01,-1.41,-6.258259,-8.91E-02,AT1G03040,transcription factor bHLH7
248289_at,0.420141,2.01E-01,1.41,-6.258642,1.03E-01,AT5G52880,F-box protein
247602_at,0.420141,2.01E-01,-1.41,-6.258691,-6.30E-02,RLK1,receptor-like protein kinase 1
263503_s_at,0.420151,2.01E-01,1.41,-6.25886,5.41E-02,ArthMp084///AT2G07676,hypothetical protein///hypothetical protein
264354_s_at,0.420151,2.01E-01,-1.41,-6.258919,-1.12E-01,AT1G03200///AT1G03240,hypothetical protein///hypothetical protein
253172_at,0.420151,2.01E-01,-1.41,-6.258956,-1.60E-01,AT4G35060,heavy metal transport/detoxification domain-containing protein
245690_at,0.420377,2.01E-01,-1.41,-6.259518,-5.67E-02,PAL3,phenylalanine ammonia-lyase 3
263464_at,0.420385,2.01E-01,1.41,-6.259616,6.34E-02,ARI10,putative E3 ubiquitin-protein ligase ARI10
253110_at,0.420417,2.02E-01,1.41,-6.259766,1.22E-01,AT4G35930,F-box protein
258069_at,0.420669,2.02E-01,-1.41,-6.260495,-6.06E-02,AT3G26010,Galactose oxidase/kelch repeat superfamily protein
256610_at,0.420669,2.02E-01,1.41,-6.260641,6.79E-02,AT3G30845,hypothetical protein
246034_at,0.420669,2.02E-01,-1.41,-6.260668,-1.28E-01,AT5G08350,GRAM domain-containing protein / ABA-responsive protein-related
248103_at,0.420669,2.02E-01,1.41,-6.260724,1.22E-01,SUMO2,small ubiquitin-related modifier 2
253121_at,0.420669,2.02E-01,1.41,-6.260757,7.25E-02,AT4G35890,La-related protein 1C
247990_at,0.420669,2.02E-01,1.41,-6.260786,2.48E-01,PSL4,glucosidase II beta subunit protein PSL4
265071_at,0.420743,2.02E-01,1.41,-6.261024,9.17E-02,TBP2,TATA-box-binding protein 2
248523_s_at,0.420821,2.02E-01,1.41,-6.261272,6.04E-02,SAE1B///SAE1B,SUMO-activating enzyme subunit 1B///SUMO-activating enzyme subunit 1B
260158_at,0.420839,2.02E-01,-1.41,-6.26139,-7.58E-02,AT1G79910,Regulator of Vps4 activity in the MVB pathway protein
255955_at,0.420923,2.02E-01,1.41,-6.261649,1.22E-01,AT1G22030,hypothetical protein
264646_at,0.420957,2.02E-01,-1.41,-6.261803,-5.63E-02,BON3,protein BONZAI 3
265658_at,0.421033,2.02E-01,-1.41,-6.262045,-6.17E-02,ALD1,AGD2-like defense response protein 1
262087_at,0.421067,2.02E-01,1.41,-6.262198,5.75E-02,AT1G56030,putative ubiquitin-protein ligase
250003_at,0.421204,2.02E-01,1.41,-6.262618,5.28E-02,AT5G18710,hypothetical protein
247759_at,0.421204,2.02E-01,-1.41,-6.262651,-5.63E-02,COPT3,copper transporter 3
255441_at,0.421307,2.02E-01,1.41,-6.263023,1.44E-01,CUL1,cullin 1
249050_at,0.421307,2.02E-01,-1.41,-6.26303,-1.59E-01,AT5G44290,serine/threonine protein kinase
251102_at,0.421364,2.02E-01,-1.41,-6.263232,-6.73E-02,CHX27,cation/H(+) antiporter 27
245913_at,0.421413,2.02E-01,-1.41,-6.263418,-1.89E-01,AT5G19860,hypothetical protein
255609_s_at,0.421566,2.02E-01,-1.41,-6.263821,-5.55E-02,AT5G59390///AT4G01180,XH/XS domain-containing protein///XH/XS domain-containing protein
260691_s_at,0.421603,2.02E-01,1.41,-6.263982,5.45E-02,AT1G32390,pseudo
256372_at,0.421836,2.03E-01,-1.41,-6.264617,-9.09E-02,CAK4,cyclin-dependent kinase D-2
255494_at,0.421836,2.03E-01,1.41,-6.264636,1.20E-01,AT4G02710,Kinase interacting (KIP1-like) family protein
264244_at,0.421902,2.03E-01,-1.41,-6.264856,-8.00E-02,PANK1,Pantothenate kinase 1
255040_at,0.421968,2.03E-01,-1.41,-6.265077,-1.13E-01,AT4G09580,SNARE associated Golgi protein family
252682_at,0.422002,2.03E-01,1.41,-6.265229,5.07E-02,AT3G44370,membrane insertion protein and OxaA/YidC with tetratricopeptide repeat domain-containing protein
250863_at,0.422044,2.03E-01,-1.41,-6.265451,-8.73E-02,AT5G04750,putative F1F0-ATPase inhibitor protein
248275_at,0.422044,2.03E-01,-1.41,-6.26548,-7.05E-02,OPT8,oligopeptide transporter 8
249575_at,0.42206,2.03E-01,-1.41,-6.265595,-5.25E-02,AT5G37670,heat shock protein 15.7
248311_at,0.422246,2.03E-01,1.41,-6.266067,5.99E-02,BETA-OHASE 2,beta-carotene hydroxylase 2
256304_at,0.422309,2.03E-01,-1.41,-6.266283,-6.38E-02,AT1G69523,S-adenosylmethionine-dependent methyltransferase domain-containing protein
255239_at,0.422421,2.03E-01,1.41,-6.266598,7.52E-02,AT4G05580,pseudo
265306_at,0.422493,2.03E-01,-1.41,-6.266831,-1.23E-01,AT2G20320,DENN (AEX-3) domain-containing protein
265415_at,0.42269,2.03E-01,1.41,-6.267328,1.08E-01,PSB29,protein THYLAKOID FORMATION 1
259262_at,0.422733,2.03E-01,-1.41,-6.267498,-7.03E-02,ISU2,iron-sulfur cluster assembly protein 2
258554_at,0.422787,2.03E-01,1.41,-6.267693,7.68E-02,AT3G06980,DEAD-box ATP-dependent RNA helicase 50
262319_s_at,0.422791,2.03E-01,-1.41,-6.267783,-5.92E-02,AT1G27580///AT1G27540,hypothetical protein///hypothetical protein
255828_at,0.422794,2.03E-01,1.41,-6.26789,5.39E-02,AT2G40630,hypothetical protein
248388_at,0.422794,2.03E-01,1.41,-6.267953,9.05E-02,AT5G51980,transducin/WD40 repeat-like superfamily protein
255557_at,0.4231,2.04E-01,1.41,-6.268677,8.31E-02,AT4G01990,pentatricopeptide repeat-containing protein
261783_at,0.423141,2.04E-01,-1.41,-6.268844,-7.66E-02,VPS41,vacuolar protein sorting-associated protein 41
265110_at,0.423269,2.04E-01,-1.41,-6.269256,-6.36E-02,AT1G62490,mitochondrial transcription termination factor family protein
258552_at,0.423269,2.04E-01,-1.41,-6.269274,-5.66E-02,AT3G07010,putative pectate lyase 8
245029_at,0.423767,2.04E-01,-1.4,-6.2704,-5.26E-02,YAB5,axial regulator YABBY 5
249841_at,0.423831,2.04E-01,-1.4,-6.270615,-6.27E-02,AT5G23520,smr (Small MutS Related) domain-containing protein
266437_at,0.42385,2.04E-01,-1.4,-6.27088,-5.04E-02,AT2G43160,putative clathrin interactor EPSIN 2
259094_at,0.42385,2.04E-01,-1.4,-6.270885,-1.21E-01,CYSD1,cysteine synthase D1
245982_at,0.42385,2.04E-01,-1.4,-6.270898,-7.58E-02,SAG29,senescence-associated protein 29
257877_at,0.423928,2.04E-01,-1.4,-6.271143,-5.08E-02,AT3G17140,plant invertase/pectin methylesterase inhibitor superfamily protein
258127_at,0.424017,2.04E-01,1.4,-6.271425,6.16E-02,AT3G24570,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
248166_at,0.424017,2.04E-01,-1.4,-6.271535,-6.54E-02,AT5G54520,WD40 domain-containing protein
252481_at,0.424017,2.04E-01,-1.4,-6.271572,-1.08E-01,AT3G46630,hypothetical protein
253463_at,0.42408,2.04E-01,-1.4,-6.271785,-5.21E-02,AT4G32105,"beta-1,3-N-Acetylglucosaminyltransferase family protein"
254435_at,0.424152,2.04E-01,-1.4,-6.272092,-5.64E-02,MS5,protein male sterile 5
262616_at,0.424152,2.04E-01,1.4,-6.272097,5.11E-02,AT1G06620,2-oxoglutarate-dependent dioxygenase-like protein
260006_at,0.424165,2.04E-01,1.4,-6.272205,6.17E-02,PIS1,CDP-diacylglycerol--inositol 3-phosphatidyltransferase
263190_at,0.424387,2.04E-01,1.4,-6.272752,7.78E-02,AT1G36105,pseudo
251575_at,0.424393,2.04E-01,1.4,-6.272844,5.40E-02,BZIP61,transcription factor BZIP61
252834_at,0.424439,2.05E-01,-1.4,-6.273023,-8.89E-02,AT4G40070,RING-H2 finger protein ATL32
252215_at,0.42465,2.05E-01,-1.4,-6.273544,-1.05E-01,KICP-02,kinesin-related protein
249968_at,0.424724,2.05E-01,-1.4,-6.273781,-5.47E-02,AT5G19070,SNARE associated Golgi family protein
261282_at,0.424866,2.05E-01,-1.4,-6.274158,-6.04E-02,PUM10,protein pumilio 10
258927_at,0.424897,2.05E-01,-1.4,-6.274304,-7.22E-02,DFC,folylpolyglutamate synthase
247895_at,0.425087,2.05E-01,-1.4,-6.27478,-5.57E-02,LRL3,bHLH protein LJRHL1-like 3
247293_at,0.425125,2.05E-01,-1.4,-6.275014,-7.08E-02,AT5G64510,protein TUNICAMYCIN INDUCED 1
266694_at,0.425125,2.05E-01,1.4,-6.275041,6.61E-02,AT2G19790,SNARE-like superfamily protein
260159_at,0.425125,2.05E-01,1.4,-6.275103,5.27E-02,AT1G79890,RAD3-like DNA-binding helicase protein
250723_at,0.425142,2.05E-01,-1.4,-6.27522,-5.72E-02,AT5G06300,cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG7
259207_at,0.4252,2.05E-01,-1.4,-6.275421,-8.92E-02,AT3G09050,hypothetical protein
266115_at,0.425316,2.05E-01,-1.4,-6.275816,-6.50E-02,LCR72,defensin-like protein 10
251465_at,0.425316,2.05E-01,1.4,-6.275824,8.19E-02,UTR6,UDP-galactose transporter 6
249159_at,0.425352,2.05E-01,1.4,-6.27598,7.01E-02,AT5G43460,HR-like lesion-inducing protein-like protein
252339_at,0.425362,2.05E-01,1.4,-6.276103,6.53E-02,AT3G48900,single-stranded DNA endonuclease family protein
261802_at,0.425362,2.05E-01,-1.4,-6.276224,-8.18E-02,AT1G30550,S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein
254454_at,0.425362,2.05E-01,1.4,-6.276244,4.94E-02,EMB2271,U3-55K-like protein 2
266454_at,0.425471,2.05E-01,-1.4,-6.27661,-6.34E-02,AT2G22750,transcription factor bHLH18
257693_at,0.425471,2.05E-01,-1.4,-6.276631,-7.87E-02,AT3G12850,COP9 signalosome complex-related protein
246400_at,0.425541,2.05E-01,-1.4,-6.276859,-5.91E-02,AT1G57540,hypothetical protein
249889_at,0.42595,2.06E-01,-1.4,-6.277793,-6.21E-02,AT5G22540,hypothetical protein
248897_at,0.426033,2.06E-01,1.4,-6.278045,6.31E-02,KCO3,calcium-activated outward-rectifying potassium channel 3
246669_at,0.426072,2.06E-01,-1.4,-6.278207,-5.41E-02,AT5G30500,galactinol synthase 10
256644_at,0.426155,2.06E-01,1.4,-6.27846,5.15E-02,AT3G32300,pseudo
262780_at,0.426429,2.06E-01,-1.4,-6.279111,-9.97E-02,CYP71B28,cytochrome P450 71B28
266101_at,0.426503,2.06E-01,1.4,-6.279347,6.64E-02,AtIPCS2,inositol phosphorylceramide synthase 2
255726_at,0.426644,2.06E-01,-1.4,-6.279719,-1.37E-01,AT1G25530,transmembrane amino acid transporter family protein
262847_at,0.426772,2.06E-01,1.4,-6.280098,6.98E-02,MAP70-4,microtubule-associated protein 70-4
260198_at,0.426772,2.06E-01,-1.4,-6.280147,-5.28E-02,AT1G67635,hypothetical protein
258231_at,0.426858,2.06E-01,1.4,-6.280405,6.27E-02,RCK,DNA helicase
259545_at,0.426899,2.06E-01,-1.4,-6.280571,-1.48E-01,AAE1,acyl activating enzyme 1
250034_at,0.42709,2.06E-01,1.4,-6.281049,2.31E-01,APY2,apyrase 2
259539_at,0.42735,2.07E-01,1.4,-6.281706,5.24E-02,AT1G20550,O-fucosyltransferase-like protein
262756_at,0.42735,2.07E-01,1.4,-6.281823,6.00E-02,6-Oct,organic cation/carnitine transporter 6
251298_at,0.42735,2.07E-01,-1.4,-6.28183,-9.51E-02,AT3G62040,haloacid dehalogenase-like hydrolase superfamily protein
252020_at,0.427382,2.07E-01,1.4,-6.281977,5.15E-02,SK6,SKP1-like protein 6
264924_at,0.427536,2.07E-01,1.39,-6.282376,5.23E-02,RPAC43,RNA polymerase I subunit 43
262303_at,0.427623,2.07E-01,1.39,-6.282637,7.88E-02,HB18,homeobox-leucine zipper protein ATHB-18
257093_at,0.427657,2.07E-01,-1.39,-6.28279,-1.24E-01,ENODL9,early nodulin-like protein 9
